PEDU1,PEDU2,POCC1,POCC2,PSES1,PI1,PI2,PI3,PS1,PS2,PS3,PS4,DE1,DE2,SELD1,SELD2,SELD3,SELD4,SELD5,SIM1,SIM2,SIM3,SIM4,ANXI1,ANXI2,ANXI3,POSS1,POSS2,POSS3,TMP1,TMP2,TMP3,TMP4,TAC1,TAC2,TAC3,TAC4,CENV1,CU1,CU2,ARES1,ARES2,ARES3,SCORE
Elementary,Elementary,Farmer,Housewife,3,4,4,4,2,5,5,4,4,Short,< 2,< 2,3,1,4,4,3,5,4,2,5,5,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,One_Shift,Not_enough,Not_enough,Not_enough,Good
Elementary,Upper_Secondary,Farmer,Farmer,2,4,5,5,3,5,5,5,3,Moderate,< 2,< 2,2,2,3,4,3,4,3,3,5,3,Yes,No,Yes,4,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Not_enough,Not_enough,Good
Elementary,Illiteracy,Farmer,Housewife,2,3,3,3,3,5,3,5,3,Moderate,Never,< 2,2,1,2,3,2,3,3,2,3,3,Yes,No,Yes,4,1,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,Excellent
Elementary,Elementary,Farmer,Farmer,2,2,3,3,2,5,2,2,2,Moderate,< 2,> 4,3,2,1,4,4,4,4,4,2,5,Yes,No,Yes,4,1,5,5,4,5,5,5,2,Khmer,One_Shift,Enough,Not_enough,Not_enough,Good
Graduate,Upper_Secondary,Government_Officer,Housewife,3,4,4,5,3,4,4,4,5,Short,2 to 4,2 to 4,5,3,5,3,4,4,4,4,3,4,Yes,Yes,Yes,4,2,4,4,4,4,4,4,2,Khmer,Fullday,Enough,Not_enough,Not_enough,Excellent
Upper_Secondary,Elementary,Farmer,Farmer,2,2,3,5,3,4,5,5,3,Moderate,< 2,2 to 4,2,2,2,3,2,3,5,2,4,5,Yes,No,Yes,5,1,5,5,3,5,5,5,2,Khmer,One_Shift,Not_enough,Not_enough,Maybe,Average
Lower_Secondary,Illiteracy,Farmer,Farmer,1,4,3,3,3,3,3,3,3,Far,2 to 4,> 4,3,3,3,5,3,5,5,2,1,5,No,No,Yes,3,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Poor
Lower_Secondary,Lower_Secondary,Farmer,Business,2,4,4,4,3,3,3,3,3,Far,< 2,2 to 4,2,3,3,4,4,4,5,1,3,3,Yes,No,Yes,4,1,5,4,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Maybe,Average
Elementary,Elementary,Private_Sector,Housewife,3,5,5,5,5,5,5,5,5,Moderate,2 to 4,> 4,5,2,5,4,5,5,5,2,2,4,Yes,Yes,Yes,5,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,Good
Upper_Secondary,Upper_Secondary,Government_Officer,Housewife,3,5,5,5,4,5,5,5,4,Moderate,< 2,2 to 4,5,4,3,4,5,4,5,4,5,2,Yes,Yes,Yes,5,3,5,5,5,5,5,5,3,Khmer,One_Shift,Maybe,Maybe,Maybe,Average
Undergraduate,Undergraduate,Government_Officer,Business,3,4,4,4,3,3,2,2,3,Moderate,< 2,> 4,5,3,3,3,3,4,3,3,3,3,Yes,Yes,Yes,4,1,4,4,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Enough,Excellent
Elementary,Elementary,Farmer,Housewife,2,4,4,4,3,3,3,3,3,Far,2 to 4,> 4,3,3,4,3,4,4,4,3,3,3,Yes,No,Yes,3,3,3,5,5,5,5,5,3,English,Fullday,Enough,Enough,Enough,Poor
Upper_Secondary,Elementary,Government_Officer,Business,3,2,4,3,2,3,3,4,3,Far,Never,2 to 4,5,4,4,4,4,5,5,2,3,2,Yes,Yes,Yes,3,3,4,4,4,4,4,4,3,Khmer,One_Shift,Enough,Maybe,Enough,Excellent
Elementary,Others,Farmer,Housewife,1,3,3,5,3,2,5,5,3,Far,< 2,2 to 4,5,1,3,3,4,2,4,2,5,4,Yes,No,No,4,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Not_enough,Not_enough,Good
Lower_Secondary,Elementary,Government_Officer,Housewife,2,3,4,3,3,4,5,5,4,Moderate,< 2,2 to 4,3,1,3,4,3,3,4,1,2,5,Yes,No,Yes,4,3,5,3,5,3,3,5,3,Khmer,One_Shift,Not_enough,Not_enough,Enough,Good
Lower_Secondary,Elementary,Farmer,Farmer,2,4,3,3,3,3,5,5,3,Moderate,< 2,2 to 4,3,3,3,4,3,3,4,1,2,5,Yes,No,Yes,4,3,3,4,4,3,5,4,3,Khmer,Irregular,Enough,Enough,Enough,Good
Elementary,Lower_Secondary,Farmer,Housewife,2,4,5,5,4,5,5,3,3,Moderate,< 2,< 2,5,1,5,5,5,5,5,1,5,5,Yes,Yes,Yes,5,1,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Not_enough,Not_enough,Excellent
Lower_Secondary,Elementary,Others,Housewife,2,3,3,3,3,3,2,2,1,Short,< 2,2 to 4,2,1,2,3,3,3,3,3,2,5,Yes,Yes,No,5,1,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,Poor
Elementary,Elementary,Farmer,Housewife,2,4,5,5,4,5,5,3,3,Moderate,< 2,< 2,5,1,5,5,5,5,5,1,5,5,Yes,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Not_enough,Not_enough,Good
Lower_Secondary,Elementary,Business,Business,2,2,5,4,2,2,2,4,4,Moderate,< 2,> 4,4,2,5,3,5,5,5,2,2,4,Yes,No,No,4,2,5,5,5,5,4,5,2,Khmer,Irregular,Not_enough,Enough,Enough,Poor
Upper_Secondary,Upper_Secondary,Farmer,Housewife,2,2,5,5,2,3,3,3,3,Moderate,< 2,< 2,5,2,5,3,5,3,5,3,2,3,Yes,No,Yes,4,1,4,4,4,5,4,4,2,Khmer,One_Shift,Enough,Enough,Enough,Good
Upper_Secondary,Lower_Secondary,Others,Others,2,2,2,2,3,2,2,1,3,Moderate,< 2,< 2,2,1,3,2,3,3,4,3,4,4,No,No,No,4,2,5,5,5,5,4,5,2,Khmer,Irregular,Enough,Enough,Maybe,Average
Undergraduate,Undergraduate,Private_Sector,Business,3,4,5,4,4,5,3,5,4,Moderate,< 2,> 4,4,2,3,2,4,4,3,2,4,1,Yes,Yes,Yes,4,1,4,3,4,4,4,4,2,Khmer,Irregular,Enough,Enough,Not_enough,Good
Elementary,Lower_Secondary,Business,Business,2,5,5,5,3,5,3,3,3,Moderate,> 4,> 4,5,5,5,5,5,5,5,1,5,3,Yes,No,Yes,5,2,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,Poor
Illiteracy,Others,Others,Housewife,2,2,4,5,2,3,5,4,4,Moderate,Never,2 to 4,1,2,3,3,3,4,3,4,3,3,No,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Poor
Lower_Secondary,Elementary,Business,Business,2,2,4,4,4,4,5,5,5,Moderate,< 2,< 2,2,2,5,3,5,5,5,2,4,5,Yes,No,Yes,5,1,5,5,5,5,5,5,2,French,Irregular,Enough,Enough,Enough,Poor
Lower_Secondary,Lower_Secondary,Government_Officer,Housewife,2,2,3,2,2,3,2,1,3,Moderate,< 2,Never,2,3,1,2,2,2,2,4,4,4,Yes,No,Yes,4,1,5,5,5,5,5,5,1,Khmer,Irregular,Enough,Enough,Not_enough,Average
Elementary,Lower_Secondary,Others,Housewife,3,3,3,4,4,4,3,4,3,Moderate,< 2,< 2,3,4,4,4,3,3,4,3,4,3,No,No,No,5,5,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,Poor
Lower_Secondary,Illiteracy,Business,Housewife,2,4,4,4,3,3,3,3,3,Moderate,< 2,> 4,3,2,4,3,4,4,5,2,2,2,Yes,No,Yes,4,1,4,5,5,4,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,Poor
Lower_Secondary,Lower_Secondary,Farmer,Farmer,2,5,5,5,5,4,3,5,5,Moderate,< 2,> 4,5,2,5,5,5,5,5,2,3,1,Yes,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Not_enough,Maybe,Excellent
Others,Elementary,Others,Farmer,2,3,2,5,5,5,5,4,3,Moderate,< 2,< 2,4,2,5,5,5,5,5,3,4,2,Yes,No,No,5,2,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Not_enough,Poor
Elementary,Illiteracy,Farmer,Farmer,2,4,5,5,4,5,5,4,5,Far,< 2,< 2,4,4,5,4,3,4,4,3,5,4,Yes,No,Yes,4,2,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,Poor
Undergraduate,Elementary,Private_Sector,Housewife,2,5,5,5,2,5,4,4,3,Moderate,< 2,2 to 4,5,1,4,5,5,5,4,3,4,5,Yes,No,Yes,4,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,Poor
Elementary,Elementary,Farmer,Farmer,2,2,5,5,2,5,5,5,5,Far,< 2,2 to 4,5,2,2,5,4,5,5,5,1,3,Yes,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,Poor
Upper_Secondary,Upper_Secondary,Government_Officer,Business,3,3,5,5,4,3,3,3,3,Moderate,< 2,< 2,3,1,5,4,5,5,5,3,3,3,Yes,No,Yes,3,3,3,3,4,5,4,4,3,Khmer,One_Shift,Enough,Not_enough,Not_enough,Excellent
Undergraduate,Elementary,Government_Officer,Housewife,2,2,3,5,3,2,4,3,3,Moderate,< 2,< 2,2,2,2,2,3,3,3,2,2,2,Yes,No,Yes,3,3,4,4,3,4,3,4,2,Khmer,Irregular,Enough,Enough,Enough,Average
Undergraduate,Elementary,Government_Officer,Housewife,2,2,3,5,3,2,4,3,3,Moderate,< 2,< 2,2,2,2,2,3,3,3,2,2,2,Yes,No,Yes,3,3,4,4,3,4,3,4,2,Khmer,Irregular,Enough,Enough,Enough,Average
Undergraduate,Elementary,Government_Officer,Private_Sector,1,3,2,2,3,4,2,3,4,Moderate,< 2,< 2,2,2,3,4,3,3,3,3,2,3,No,No,Yes,4,4,4,5,4,3,4,5,2,Khmer,Irregular,Enough,Enough,Maybe,Good
Elementary,Elementary,Farmer,Farmer,2,5,3,5,5,4,4,2,3,Moderate,< 2,> 4,5,1,5,5,5,5,5,2,1,1,Yes,No,No,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Upper_Secondary,Lower_Secondary,Farmer,Farmer,2,4,5,5,5,5,4,4,3,Far,< 2,< 2,3,3,4,4,4,3,4,3,4,5,Yes,Yes,No,2,2,5,5,5,5,4,3,2,Khmer,Fullday,Enough,Enough,Maybe,Excellent
Lower_Secondary,Elementary,Farmer,Housewife,2,4,2,2,3,3,5,2,1,Moderate,< 2,< 2,3,2,1,3,3,2,3,4,5,4,Yes,Yes,No,3,1,5,5,2,4,5,4,1,Khmer,One_Shift,Enough,Enough,Enough,Average
Lower_Secondary,Elementary,Government_Officer,Business,2,3,5,4,4,5,4,5,2,Far,< 2,> 4,4,4,5,4,4,4,4,3,5,4,Yes,Yes,Yes,5,2,3,3,5,4,4,3,2,Khmer,Fullday,Maybe,Enough,Not_enough,Average
Upper_Secondary,Upper_Secondary,Business,Government_Officer,2,3,3,3,3,3,3,3,3,Moderate,2 to 4,> 4,5,3,3,3,3,3,3,3,3,3,Yes,No,Yes,3,3,3,3,3,3,3,4,2,Khmer,One_Shift,Enough,Enough,Not_enough,Poor
Upper_Secondary,Upper_Secondary,Business,Business,2,3,3,4,3,3,3,3,3,Moderate,< 2,> 4,3,1,3,3,4,4,3,2,4,4,Yes,No,Yes,4,2,4,4,5,4,4,3,2,Khmer,Fullday,Enough,Enough,Enough,Poor
Upper_Secondary,Upper_Secondary,Business,Business,3,4,5,5,3,4,3,3,4,Moderate,< 2,> 4,4,1,3,4,4,4,4,2,3,2,Yes,No,Yes,5,4,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Enough,Excellent
Upper_Secondary,Lower_Secondary,Business,Business,3,3,3,4,3,3,3,3,4,Far,2 to 4,> 4,5,2,5,4,5,5,5,3,4,3,Yes,Yes,Yes,4,2,3,4,5,5,3,4,2,Khmer,Fullday,Enough,Enough,Enough,Average
Elementary,Lower_Secondary,Others,Farmer,2,2,5,5,3,5,5,5,5,Moderate,< 2,> 4,5,1,5,5,5,5,5,3,3,3,Yes,No,Yes,4,1,4,4,5,5,5,5,2,Khmer,Irregular,Maybe,Enough,Maybe,Excellent
Others,Elementary,Others,Business,3,3,3,3,3,3,3,3,5,Moderate,< 2,> 4,3,3,3,2,5,4,2,4,5,4,Yes,Yes,No,4,1,3,3,4,4,3,3,2,Khmer,One_Shift,Enough,Enough,Enough,Poor
Undergraduate,Undergraduate,Government_Officer,Housewife,2,4,5,4,3,5,4,3,5,Moderate,< 2,> 4,3,2,4,4,3,5,4,3,4,2,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Not_enough,Excellent
Upper_Secondary,Elementary,Others,Business,3,4,5,4,3,4,3,2,2,Moderate,Never,< 2,2,1,2,2,4,3,3,4,4,5,Yes,Yes,Yes,3,1,3,3,3,5,5,3,2,Khmer,Irregular,Enough,Enough,Not_enough,Poor
Upper_Secondary,Upper_Secondary,Government_Officer,Housewife,3,5,4,4,4,4,4,3,3,Moderate,2 to 4,> 4,3,2,4,4,4,4,4,2,2,3,Yes,Yes,Yes,3,2,4,4,4,4,4,4,1,Khmer,Irregular,Enough,Not_enough,Enough,Excellent
Upper_Secondary,Lower_Secondary,Farmer,Farmer,2,3,4,5,4,3,4,4,4,Short,2 to 4,> 4,5,2,4,4,5,4,5,2,3,2,Yes,No,Yes,5,1,5,5,5,5,4,5,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Upper_Secondary,Upper_Secondary,Farmer,Farmer,3,2,5,4,3,1,3,3,2,Moderate,< 2,Never,2,3,2,2,3,2,2,2,2,1,Yes,No,Yes,3,3,5,4,5,5,4,4,2,Khmer,One_Shift,Enough,Enough,Enough,Average
Undergraduate,Undergraduate,Government_Officer,Business,4,4,5,2,2,2,2,3,5,Moderate,< 2,> 4,3,2,3,4,3,5,5,2,4,3,Yes,Yes,Yes,5,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,Poor
Upper_Secondary,Upper_Secondary,Others,Housewife,3,1,1,1,2,1,2,1,3,Moderate,< 2,> 4,2,2,2,3,3,2,3,2,2,5,Yes,Yes,Yes,5,4,5,4,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Maybe,Excellent
Upper_Secondary,Elementary,Business,Housewife,2,4,5,5,4,4,4,3,4,Moderate,< 2,> 4,4,1,2,4,4,3,4,2,1,2,Yes,No,Yes,4,2,4,5,5,4,3,5,2,Khmer,One_Shift,Enough,Enough,Maybe,Excellent
Others,Others,Business,Business,2,4,4,4,4,3,5,5,4,Far,2 to 4,> 4,3,2,4,4,4,4,3,2,3,4,Yes,Yes,Yes,4,2,4,4,4,4,4,4,2,Khmer,Fullday,Enough,Enough,Enough,Good
Others,Others,Business,Business,2,4,4,4,4,3,5,5,4,Far,2 to 4,> 4,3,2,4,4,4,4,3,2,3,4,Yes,Yes,Yes,4,2,4,4,4,4,4,4,2,Khmer,Fullday,Enough,Enough,Enough,Good
Elementary,Graduate,Private_Sector,Government_Officer,2,4,5,5,4,4,4,4,3,Moderate,2 to 4,> 4,3,2,5,5,4,5,4,1,4,2,Yes,Yes,Yes,4,2,5,5,5,5,4,4,2,Khmer,Irregular,Enough,Enough,Not_enough,Excellent
Upper_Secondary,Elementary,Business,Business,2,4,5,5,2,5,4,3,4,Moderate,< 2,> 4,5,1,4,4,5,5,5,3,4,5,Yes,No,Yes,4,1,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Maybe,Poor
Graduate,Undergraduate,Government_Officer,Government_Officer,2,4,5,4,3,3,3,3,4,Moderate,2 to 4,< 2,4,3,3,5,5,5,5,1,1,1,Yes,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,Excellent
Graduate,Elementary,Government_Officer,Housewife,2,3,5,4,3,2,2,2,4,Far,< 2,> 4,3,2,3,5,4,4,3,2,4,2,Yes,No,Yes,5,1,4,4,5,4,5,4,2,Khmer,One_Shift,Enough,Enough,Enough,Excellent
Others,Others,Business,Housewife,2,4,5,5,2,3,4,5,4,Far,< 2,> 4,3,4,5,5,5,4,5,4,5,5,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,Good
Upper_Secondary,Lower_Secondary,Business,Business,3,3,5,5,3,3,2,2,3,Moderate,< 2,> 4,4,2,5,3,4,5,5,3,3,4,Yes,Yes,Yes,4,1,5,5,5,5,4,5,2,Khmer,Irregular,Maybe,Maybe,Maybe,Good
Others,Upper_Secondary,Farmer,Farmer,2,3,5,5,3,5,3,3,3,Far,< 2,> 4,5,1,5,3,5,5,5,1,3,1,Yes,No,Yes,5,1,3,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Good
Undergraduate,Lower_Secondary,Government_Officer,Housewife,2,3,4,5,3,3,3,4,3,Far,< 2,> 4,3,2,4,4,4,4,4,3,4,3,Yes,Yes,Yes,3,3,3,3,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Not_enough,Good
Lower_Secondary,Lower_Secondary,Farmer,Housewife,1,3,3,4,2,4,3,4,2,Moderate,< 2,Never,3,2,3,4,3,4,5,2,4,2,Yes,No,Yes,5,1,5,4,5,5,5,4,2,Khmer,One_Shift,Enough,Not_enough,Enough,Average
Lower_Secondary,Lower_Secondary,Farmer,Housewife,2,3,4,5,2,3,2,4,3,Moderate,< 2,< 2,2,4,4,3,3,2,3,3,3,3,Yes,No,Yes,2,2,4,4,4,4,4,4,2,English,Irregular,Enough,Enough,Maybe,Poor
Undergraduate,Upper_Secondary,Government_Officer,Housewife,3,4,5,5,5,4,5,5,5,Moderate,< 2,> 4,4,1,4,3,3,5,3,5,5,3,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,Poor
Undergraduate,Upper_Secondary,Government_Officer,Housewife,3,4,5,5,5,4,5,5,5,Moderate,< 2,> 4,4,1,4,3,3,5,3,5,5,3,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,Poor
Upper_Secondary,Upper_Secondary,Business,Business,2,5,5,5,5,5,5,5,5,Moderate,< 2,> 4,5,2,5,3,5,5,5,5,5,1,Yes,No,Yes,5,2,5,5,5,5,5,5,1,Khmer,Fullday,Enough,Enough,Enough,Poor
Upper_Secondary,Elementary,Government_Officer,Farmer,3,5,5,5,5,5,5,5,5,Moderate,< 2,> 4,5,5,5,5,5,5,5,5,5,5,Yes,No,Yes,5,5,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,Poor
Upper_Secondary,Lower_Secondary,Business,Business,3,3,4,5,2,5,1,1,5,Moderate,> 4,> 4,4,1,4,3,3,3,5,2,5,5,Yes,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,Fullday,Enough,Enough,Maybe,Good
Elementary,Elementary,Private_Sector,Private_Sector,3,3,4,5,4,5,5,4,4,Short,< 2,> 4,4,2,5,3,4,5,4,4,5,2,Yes,Yes,Yes,5,2,5,5,5,5,5,5,2,Khmer,Irregular,Not_enough,Not_enough,Not_enough,Poor
Upper_Secondary,Upper_Secondary,Others,Housewife,2,3,4,5,4,4,4,3,3,Moderate,< 2,< 2,1,2,2,3,3,1,1,2,1,2,Yes,Yes,Yes,3,3,3,3,4,4,4,4,2,Khmer,One_Shift,Enough,Enough,Not_enough,Average
Elementary,Elementary,Farmer,Housewife,2,3,3,3,3,4,3,4,4,Far,2 to 4,< 2,5,3,4,5,5,5,4,3,4,5,No,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Not_enough,Not_enough,Not_enough,Poor
Elementary,Elementary,Farmer,Farmer,2,4,5,5,5,1,5,5,5,Moderate,< 2,> 4,5,5,5,4,5,5,5,5,5,5,Yes,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,One_Shift,Enough,Enough,Enough,Good
Undergraduate,Upper_Secondary,Government_Officer,Housewife,3,4,4,3,3,3,3,3,4,Far,2 to 4,> 4,4,3,3,3,3,3,4,3,3,3,Yes,No,No,4,3,4,4,4,3,3,3,1,Khmer,Fullday,Enough,Enough,Not_enough,Average
Elementary,Elementary,Unemployment,Housewife,2,4,3,5,3,5,5,5,3,Moderate,< 2,> 4,5,2,3,5,4,5,5,2,4,3,Yes,No,Yes,3,1,5,5,5,5,5,4,2,Khmer,Fullday,Enough,Enough,Enough,Poor
Graduate,Others,Government_Officer,Others,2,2,4,4,3,1,1,3,1,Moderate,< 2,> 4,3,3,3,1,5,5,5,5,5,5,Yes,No,No,3,2,1,1,2,4,1,1,2,Khmer,Fullday,Maybe,Maybe,Not_enough,Poor
Elementary,Lower_Secondary,Farmer,Housewife,2,4,4,5,3,3,5,4,4,Moderate,2 to 4,> 4,5,1,5,5,5,5,5,2,3,2,Yes,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Enough,Enough,Good
Undergraduate,Upper_Secondary,Government_Officer,Government_Officer,2,4,4,3,3,5,5,5,4,Moderate,> 4,> 4,5,2,5,5,5,4,5,2,3,3,Yes,Yes,Yes,5,2,5,5,5,5,5,5,3,Khmer,Irregular,Not_enough,Not_enough,Not_enough,Excellent
Elementary,Illiteracy,Farmer,Farmer,2,2,3,3,3,3,2,3,3,Far,< 2,> 4,4,2,3,3,3,4,3,2,4,4,Yes,No,Yes,5,2,5,5,5,4,5,4,2,Khmer,Fullday,Enough,Not_enough,Not_enough,Poor
Upper_Secondary,Elementary,Business,Housewife,3,5,5,5,5,5,5,3,5,Moderate,< 2,2 to 4,3,2,3,3,2,3,3,4,5,3,Yes,Yes,Yes,5,1,5,5,5,5,5,5,2,French,Irregular,Enough,Enough,Not_enough,Good
Upper_Secondary,Upper_Secondary,Farmer,Housewife,3,5,5,5,3,4,4,5,5,Moderate,< 2,> 4,5,1,5,5,5,5,5,3,5,4,Yes,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Poor
Lower_Secondary,Elementary,Farmer,Farmer,3,4,4,5,4,5,5,5,4,Moderate,< 2,> 4,4,5,3,3,4,4,4,2,3,1,No,No,Yes,5,1,5,5,5,5,5,5,2,Khmer,One_Shift,Enough,Not_enough,Not_enough,Excellent
Lower_Secondary,Elementary,Government_Officer,Housewife,2,3,4,4,4,4,4,3,4,Moderate,2 to 4,< 2,4,3,5,5,5,4,4,2,2,1,Yes,Yes,Yes,4,1,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Lower_Secondary,Elementary,Business,Business,2,4,4,4,5,5,3,5,4,Moderate,< 2,> 4,4,2,5,4,5,5,5,2,4,1,Yes,No,Yes,4,1,5,5,5,5,4,5,2,Khmer,Fullday,Enough,Enough,Not_enough,Excellent
Upper_Secondary,Lower_Secondary,Business,Business,2,3,5,5,3,3,2,3,5,Short,2 to 4,> 4,5,2,5,5,5,5,5,1,2,1,Yes,No,Yes,5,2,5,5,5,5,5,5,3,Khmer,Irregular,Enough,Enough,Enough,Excellent
Graduate,Undergraduate,Government_Officer,Government_Officer,3,3,4,5,3,5,3,4,4,Moderate,< 2,> 4,4,3,5,5,4,4,5,2,5,4,Yes,No,Yes,5,2,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Maybe,Good
Lower_Secondary,Elementary,Farmer,Housewife,2,4,5,4,4,4,3,3,3,Short,< 2,Never,4,1,5,5,5,4,5,1,2,1,Yes,Yes,Yes,4,2,5,5,4,4,4,4,3,Khmer,Irregular,Enough,Enough,Maybe,Good
Upper_Secondary,Lower_Secondary,Government_Officer,Farmer,3,4,5,4,3,3,2,3,3,Moderate,Never,> 4,4,4,4,4,3,4,5,3,5,4,Yes,No,No,4,2,5,4,5,5,4,5,2,Khmer,Irregular,Enough,Enough,Maybe,Poor
Elementary,Elementary,Others,Others,2,4,5,5,2,5,2,5,5,Moderate,< 2,< 2,2,2,5,5,5,4,4,2,5,2,Yes,No,Yes,3,1,4,5,5,3,4,5,2,Khmer,Irregular,Enough,Enough,Maybe,Good
Elementary,Elementary,Business,Business,2,5,5,5,5,5,5,5,5,Moderate,< 2,> 4,5,4,3,5,5,5,4,2,2,2,Yes,Yes,Yes,4,1,5,5,5,5,5,5,2,Khmer,Fullday,Not_enough,Enough,Not_enough,Excellent
Upper_Secondary,Upper_Secondary,Business,Business,3,5,5,5,4,4,4,5,4,Moderate,2 to 4,2 to 4,3,1,3,5,5,4,5,3,3,2,Yes,Yes,Yes,4,2,4,5,5,5,4,5,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Undergraduate,Undergraduate,Government_Officer,Government_Officer,3,5,5,5,4,4,5,5,5,Moderate,2 to 4,> 4,5,4,4,4,5,4,5,3,3,2,Yes,Yes,Yes,4,1,5,5,5,5,4,5,3,Others,Irregular,Enough,Enough,Enough,Good
Lower_Secondary,Elementary,Others,Housewife,2,5,5,5,4,3,4,4,3,Short,< 2,> 4,4,1,5,5,5,5,5,3,2,3,Yes,Yes,No,5,4,5,5,5,5,4,5,2,Khmer,One_Shift,Maybe,Enough,Not_enough,Excellent
Undergraduate,Undergraduate,Government_Officer,Government_Officer,3,4,4,5,4,3,2,3,3,Far,2 to 4,> 4,4,3,5,5,5,3,5,2,4,1,Yes,Yes,Yes,5,3,5,5,5,4,3,3,2,Khmer,One_Shift,Enough,Enough,Maybe,Excellent
Undergraduate,Upper_Secondary,Government_Officer,Farmer,3,5,4,5,4,4,5,5,4,Moderate,2 to 4,> 4,5,5,5,5,4,5,5,1,1,1,No,No,Yes,5,1,5,5,5,5,5,5,3,Khmer,Fullday,Enough,Enough,Not_enough,Excellent
Lower_Secondary,Lower_Secondary,Elders,Government_Officer,2,3,5,5,4,4,4,4,4,Moderate,< 2,> 4,4,2,4,4,4,5,4,2,3,2,Yes,Yes,Yes,4,2,4,4,4,4,4,4,2,Khmer,Irregular,Not_enough,Not_enough,Not_enough,Good
Illiteracy,Illiteracy,Unemployment,Others,1,2,2,2,1,1,1,1,3,Far,< 2,Never,4,1,2,3,5,5,5,3,3,3,No,No,No,5,1,5,5,3,3,3,3,3,Khmer,Fullday,Enough,Enough,Enough,Poor
Elementary,Lower_Secondary,Farmer,Housewife,2,5,5,5,4,4,3,4,4,Moderate,2 to 4,> 4,4,1,5,5,5,5,5,3,4,3,Yes,Yes,Yes,4,2,5,5,5,5,5,5,2,Khmer,Irregular,Enough,Enough,Enough,Excellent
Illiteracy,Elementary,Farmer,Farmer,1,5,5,5,4,4,4,5,4,Moderate,> 4,2 to 4,5,2,5,4,5,5,5,1,2,1,No,No,No,4,2,5,5,4,5,4,5,3,Khmer,Irregular,Enough,Enough,Enough,Poor
Upper_Secondary,Upper_Secondary,Farmer,Housewife,2,5,5,5,5,5,5,5,5,Moderate,2 to 4,2 to 4,5,4,5,5,5,4,3,2,2,2,Yes,No,Yes,5,3,5,5,4,4,5,5,3,Khmer,Fullday,Maybe,Maybe,Maybe,Excellent
Undergraduate,Elementary,Government_Officer,Business,3,2,3,5,3,2,1,2,2,Far,2 to 4,> 4,3,2,4,3,2,4,1,3,3,5,Yes,No,Yes,4,2,4,5,2,4,4,5,2,Khmer,One_Shift,Enough,Enough,Not_enough,Good
