"","PEDU1","PEDU2","POCC1","POCC2","PSES1","PI1","PI2","PI3","PS1","PS2","PS3","PS4","DE1","DE2","SELD1","SELD2","SELD3","SELD4","SELD5","SIM1","SIM2","SIM3","SIM4","ANXI1","ANXI2","ANXI3","POSS1","POSS2","POSS3","TMP1","TMP2","TMP3","TMP4","TAC1","TAC2","TAC3","TAC4","CENV1","CU1","CU2","ARES1","ARES2","ARES3","SCORE"
"1073","Upper_Secondary","Upper_Secondary","Others","Housewife",3,1,1,1,2,1,2,1,3,"Moderate","< 2","> 4",2,2,2,3,3,2,3,2,2,5,"Yes","Yes","Yes",5,4,5,4,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Maybe","3"
"1074","Upper_Secondary","Elementary","Business","Housewife",2,4,5,5,4,4,4,3,4,"Moderate","< 2","> 4",4,1,2,4,4,3,4,2,1,2,"Yes","No","Yes",4,2,4,5,5,4,3,5,2,"Khmer","One_Shift","Enough","Enough","Maybe","3"
"1075","Others","Others","Business","Business",2,4,4,4,4,3,5,5,4,"Far","2 to 4","> 4",3,2,4,4,4,4,3,2,3,4,"Yes","Yes","Yes",4,2,4,4,4,4,4,4,2,"Khmer","Fullday","Enough","Enough","Enough","2"
"1076","Others","Others","Business","Business",2,4,4,4,4,3,5,5,4,"Far","2 to 4","> 4",3,2,4,4,4,4,3,2,3,4,"Yes","Yes","Yes",4,2,4,4,4,4,4,4,2,"Khmer","Fullday","Enough","Enough","Enough","2"
"1077","Elementary","Graduate","Private_Sector","Government_Officer",2,4,5,5,4,4,4,4,3,"Moderate","2 to 4","> 4",3,2,5,5,4,5,4,1,4,2,"Yes","Yes","Yes",4,2,5,5,5,5,4,4,2,"Khmer","Irregular","Enough","Enough","Not_enough","3"
"1078","Upper_Secondary","Elementary","Business","Business",2,4,5,5,2,5,4,3,4,"Moderate","< 2","> 4",5,1,4,4,5,5,5,3,4,5,"Yes","No","Yes",4,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Maybe","0"
"1079","Graduate","Undergraduate","Government_Officer","Government_Officer",2,4,5,4,3,3,3,3,4,"Moderate","2 to 4","< 2",4,3,3,5,5,5,5,1,1,1,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","3"
"1080","Graduate","Elementary","Government_Officer","Housewife",2,3,5,4,3,2,2,2,4,"Far","< 2","> 4",3,2,3,5,4,4,3,2,4,2,"Yes","No","Yes",5,1,4,4,5,4,5,4,2,"Khmer","One_Shift","Enough","Enough","Enough","3"
"1081","Others","Others","Business","Housewife",2,4,5,5,2,3,4,5,4,"Far","< 2","> 4",3,4,5,5,5,4,5,4,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"1082","Upper_Secondary","Lower_Secondary","Business","Business",3,3,5,5,3,3,2,2,3,"Moderate","< 2","> 4",4,2,5,3,4,5,5,3,3,4,"Yes","Yes","Yes",4,1,5,5,5,5,4,5,2,"Khmer","Irregular","Maybe","Maybe","Maybe","2"
"1083","Others","Upper_Secondary","Farmer","Farmer",2,3,5,5,3,5,3,3,3,"Far","< 2","> 4",5,1,5,3,5,5,5,1,3,1,"Yes","No","Yes",5,1,3,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","2"
"1084","Undergraduate","Lower_Secondary","Government_Officer","Housewife",2,3,4,5,3,3,3,4,3,"Far","< 2","> 4",3,2,4,4,4,4,4,3,4,3,"Yes","Yes","Yes",3,3,3,3,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Not_enough","2"
"1085","Lower_Secondary","Lower_Secondary","Farmer","Housewife",1,3,3,4,2,4,3,4,2,"Moderate","< 2","Never",3,2,3,4,3,4,5,2,4,2,"Yes","No","Yes",5,1,5,4,5,5,5,4,2,"Khmer","One_Shift","Enough","Not_enough","Enough","1"
"1086","Lower_Secondary","Lower_Secondary","Farmer","Housewife",2,3,4,5,2,3,2,4,3,"Moderate","< 2","< 2",2,4,4,3,3,2,3,3,3,3,"Yes","No","Yes",2,2,4,4,4,4,4,4,2,"English","Irregular","Enough","Enough","Maybe","0"
"1087","Undergraduate","Upper_Secondary","Government_Officer","Housewife",3,4,5,5,5,4,5,5,5,"Moderate","< 2","> 4",4,1,4,3,3,5,3,5,5,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"1088","Undergraduate","Upper_Secondary","Government_Officer","Housewife",3,4,5,5,5,4,5,5,5,"Moderate","< 2","> 4",4,1,4,3,3,5,3,5,5,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"1089","Upper_Secondary","Upper_Secondary","Business","Business",2,5,5,5,5,5,5,5,5,"Moderate","< 2","> 4",5,2,5,3,5,5,5,5,5,1,"Yes","No","Yes",5,2,5,5,5,5,5,5,1,"Khmer","Fullday","Enough","Enough","Enough","0"
"1090","Upper_Secondary","Elementary","Government_Officer","Farmer",3,5,5,5,5,5,5,5,5,"Moderate","< 2","> 4",5,5,5,5,5,5,5,5,5,5,"Yes","No","Yes",5,5,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"1091","Upper_Secondary","Lower_Secondary","Business","Business",3,3,4,5,2,5,1,1,5,"Moderate","> 4","> 4",4,1,4,3,3,3,5,2,5,5,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Maybe","2"
"1092","Elementary","Elementary","Private_Sector","Private_Sector",3,3,4,5,4,5,5,4,4,"Short","< 2","> 4",4,2,5,3,4,5,4,4,5,2,"Yes","Yes","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","0"
"1093","Upper_Secondary","Upper_Secondary","Others","Housewife",2,3,4,5,4,4,4,3,3,"Moderate","< 2","< 2",1,2,2,3,3,1,1,2,1,2,"Yes","Yes","Yes",3,3,3,3,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Not_enough","1"
"1094","Elementary","Elementary","Farmer","Housewife",2,3,3,3,3,4,3,4,4,"Far","2 to 4","< 2",5,3,4,5,5,5,4,3,4,5,"No","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","0"
"1095","Elementary","Elementary","Farmer","Farmer",2,4,5,5,5,1,5,5,5,"Moderate","< 2","> 4",5,5,5,4,5,5,5,5,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","2"
"1096","Undergraduate","Upper_Secondary","Government_Officer","Housewife",3,4,4,3,3,3,3,3,4,"Far","2 to 4","> 4",4,3,3,3,3,3,4,3,3,3,"Yes","No","No",4,3,4,4,4,3,3,3,1,"Khmer","Fullday","Enough","Enough","Not_enough","1"
"1097","Elementary","Elementary","Unemployment","Housewife",2,4,3,5,3,5,5,5,3,"Moderate","< 2","> 4",5,2,3,5,4,5,5,2,4,3,"Yes","No","Yes",3,1,5,5,5,5,5,4,2,"Khmer","Fullday","Enough","Enough","Enough","0"
"1098","Graduate","Others","Government_Officer","Others",2,2,4,4,3,1,1,3,1,"Moderate","< 2","> 4",3,3,3,1,5,5,5,5,5,5,"Yes","No","No",3,2,1,1,2,4,1,1,2,"Khmer","Fullday","Maybe","Maybe","Not_enough","0"
"1099","Elementary","Lower_Secondary","Farmer","Housewife",2,4,4,5,3,3,5,4,4,"Moderate","2 to 4","> 4",5,1,5,5,5,5,5,2,3,2,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"1100","Undergraduate","Upper_Secondary","Government_Officer","Government_Officer",2,4,4,3,3,5,5,5,4,"Moderate","> 4","> 4",5,2,5,5,5,4,5,2,3,3,"Yes","Yes","Yes",5,2,5,5,5,5,5,5,3,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","3"
"1101","Elementary","Illiteracy","Farmer","Farmer",2,2,3,3,3,3,2,3,3,"Far","< 2","> 4",4,2,3,3,3,4,3,2,4,4,"Yes","No","Yes",5,2,5,5,5,4,5,4,2,"Khmer","Fullday","Enough","Not_enough","Not_enough","0"
"1102","Upper_Secondary","Elementary","Business","Housewife",3,5,5,5,5,5,5,3,5,"Moderate","< 2","2 to 4",3,2,3,3,2,3,3,4,5,3,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,2,"French","Irregular","Enough","Enough","Not_enough","2"
"1103","Upper_Secondary","Upper_Secondary","Farmer","Housewife",3,5,5,5,3,4,4,5,5,"Moderate","< 2","> 4",5,1,5,5,5,5,5,3,5,4,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"1104","Lower_Secondary","Elementary","Farmer","Farmer",3,4,4,5,4,5,5,5,4,"Moderate","< 2","> 4",4,5,3,3,4,4,4,2,3,1,"No","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"1105","Lower_Secondary","Elementary","Government_Officer","Housewife",2,3,4,4,4,4,4,3,4,"Moderate","2 to 4","< 2",4,3,5,5,5,4,4,2,2,1,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"1106","Lower_Secondary","Elementary","Business","Business",2,4,4,4,5,5,3,5,4,"Moderate","< 2","> 4",4,2,5,4,5,5,5,2,4,1,"Yes","No","Yes",4,1,5,5,5,5,4,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","3"
"1107","Upper_Secondary","Lower_Secondary","Business","Business",2,3,5,5,3,3,2,3,5,"Short","2 to 4","> 4",5,2,5,5,5,5,5,1,2,1,"Yes","No","Yes",5,2,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","3"
"1108","Graduate","Undergraduate","Government_Officer","Government_Officer",3,3,4,5,3,5,3,4,4,"Moderate","< 2","> 4",4,3,5,5,4,4,5,2,5,4,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"1109","Lower_Secondary","Elementary","Farmer","Housewife",2,4,5,4,4,4,3,3,3,"Short","< 2","Never",4,1,5,5,5,4,5,1,2,1,"Yes","Yes","Yes",4,2,5,5,4,4,4,4,3,"Khmer","Irregular","Enough","Enough","Maybe","2"
"1110","Upper_Secondary","Lower_Secondary","Government_Officer","Farmer",3,4,5,4,3,3,2,3,3,"Moderate","Never","> 4",4,4,4,4,3,4,5,3,5,4,"Yes","No","No",4,2,5,4,5,5,4,5,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"1111","Elementary","Elementary","Others","Others",2,4,5,5,2,5,2,5,5,"Moderate","< 2","< 2",2,2,5,5,5,4,4,2,5,2,"Yes","No","Yes",3,1,4,5,5,3,4,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"1112","Elementary","Elementary","Business","Business",2,5,5,5,5,5,5,5,5,"Moderate","< 2","> 4",5,4,3,5,5,5,4,2,2,2,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,2,"Khmer","Fullday","Not_enough","Enough","Not_enough","3"
"1113","Upper_Secondary","Upper_Secondary","Business","Business",3,5,5,5,4,4,4,5,4,"Moderate","2 to 4","2 to 4",3,1,3,5,5,4,5,3,3,2,"Yes","Yes","Yes",4,2,4,5,5,5,4,5,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"1114","Undergraduate","Undergraduate","Government_Officer","Government_Officer",3,5,5,5,4,4,5,5,5,"Moderate","2 to 4","> 4",5,4,4,4,5,4,5,3,3,2,"Yes","Yes","Yes",4,1,5,5,5,5,4,5,3,"Others","Irregular","Enough","Enough","Enough","2"
"1115","Lower_Secondary","Elementary","Others","Housewife",2,5,5,5,4,3,4,4,3,"Short","< 2","> 4",4,1,5,5,5,5,5,3,2,3,"Yes","Yes","No",5,4,5,5,5,5,4,5,2,"Khmer","One_Shift","Maybe","Enough","Not_enough","3"
"1116","Undergraduate","Undergraduate","Government_Officer","Government_Officer",3,4,4,5,4,3,2,3,3,"Far","2 to 4","> 4",4,3,5,5,5,3,5,2,4,1,"Yes","Yes","Yes",5,3,5,5,5,4,3,3,2,"Khmer","One_Shift","Enough","Enough","Maybe","3"
"1117","Undergraduate","Upper_Secondary","Government_Officer","Farmer",3,5,4,5,4,4,5,5,4,"Moderate","2 to 4","> 4",5,5,5,5,4,5,5,1,1,1,"No","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Not_enough","3"
"1118","Lower_Secondary","Lower_Secondary","Elders","Government_Officer",2,3,5,5,4,4,4,4,4,"Moderate","< 2","> 4",4,2,4,4,4,5,4,2,3,2,"Yes","Yes","Yes",4,2,4,4,4,4,4,4,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","2"
"1119","Illiteracy","Illiteracy","Unemployment","Others",1,2,2,2,1,1,1,1,3,"Far","< 2","Never",4,1,2,3,5,5,5,3,3,3,"No","No","No",5,1,5,5,3,3,3,3,3,"Khmer","Fullday","Enough","Enough","Enough","0"
"1120","Elementary","Lower_Secondary","Farmer","Housewife",2,5,5,5,4,4,3,4,4,"Moderate","2 to 4","> 4",4,1,5,5,5,5,5,3,4,3,"Yes","Yes","Yes",4,2,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"1121","Illiteracy","Elementary","Farmer","Farmer",1,5,5,5,4,4,4,5,4,"Moderate","> 4","2 to 4",5,2,5,4,5,5,5,1,2,1,"No","No","No",4,2,5,5,4,5,4,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"1122","Upper_Secondary","Upper_Secondary","Farmer","Housewife",2,5,5,5,5,5,5,5,5,"Moderate","2 to 4","2 to 4",5,4,5,5,5,4,3,2,2,2,"Yes","No","Yes",5,3,5,5,4,4,5,5,3,"Khmer","Fullday","Maybe","Maybe","Maybe","3"
"1123","Undergraduate","Elementary","Government_Officer","Business",3,2,3,5,3,2,1,2,2,"Far","2 to 4","> 4",3,2,4,3,2,4,1,3,3,5,"Yes","No","Yes",4,2,4,5,2,4,4,5,2,"Khmer","One_Shift","Enough","Enough","Not_enough","2"
"1124","Lower_Secondary","Lower_Secondary","Farmer","Housewife",2,4,5,5,3,2,5,5,4,"Far","2 to 4","> 4",4,1,4,5,5,5,5,2,3,2,"Yes","Yes","Yes",4,3,5,5,5,5,5,5,2,"English","Irregular","Maybe","Enough","Maybe","1"
"1125","Elementary","Elementary","Farmer","Others",1,5,5,5,4,4,4,4,4,"Far","< 2","> 4",5,1,2,5,5,5,4,2,2,1,"Yes","No","No",4,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Maybe","3"
"1126","Upper_Secondary","Upper_Secondary","Farmer","Farmer",3,5,4,4,3,3,3,3,3,"Short","2 to 4","< 2",4,2,4,4,5,4,5,2,1,1,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,3,"English","Fullday","Enough","Enough","Enough","3"
"1127","Lower_Secondary","Lower_Secondary","Government_Officer","Business",2,4,5,5,5,3,5,5,5,"Moderate","< 2","> 4",5,2,5,5,5,5,5,3,5,5,"Yes","No","Yes",5,4,4,4,5,5,4,5,3,"Khmer","Irregular","Enough","Enough","Not_enough","2"
"1128","Undergraduate","Others","Government_Officer","Housewife",3,4,4,4,4,5,5,5,4,"Moderate","2 to 4","< 2",5,1,5,5,5,5,5,1,1,1,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"1129","Upper_Secondary","Others","Government_Officer","Housewife",2,5,3,5,3,5,5,2,4,"Short","Never","< 2",1,3,1,5,5,3,5,2,3,2,"Yes","No","Yes",5,2,5,4,3,5,1,3,2,"Khmer","Irregular","Enough","Enough","Enough","1"
"1130","Undergraduate","Undergraduate","Government_Officer","Government_Officer",3,4,4,4,4,4,4,4,4,"Moderate","< 2","2 to 4",4,4,4,4,4,4,4,3,4,4,"Yes","Yes","Yes",4,4,4,4,2,2,2,2,2,"Khmer","Fullday","Enough","Enough","Enough","0"
"1131","Undergraduate","Elementary","Private_Sector","Farmer",1,4,4,4,3,2,4,3,3,"Far","2 to 4","2 to 4",5,2,4,3,4,4,4,2,2,2,"Yes","No","Yes",1,2,3,3,2,3,3,2,2,"Khmer","Irregular","Maybe","Maybe","Maybe","1"
"1132","Lower_Secondary","Upper_Secondary","Government_Officer","Government_Officer",3,3,5,5,5,5,5,5,5,"Moderate","2 to 4","> 4",5,1,5,5,5,5,5,1,2,2,"No","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Enough","2"
"1133","Undergraduate","Lower_Secondary","Private_Sector","Business",3,3,4,5,3,4,3,3,3,"Moderate","< 2","> 4",4,2,4,4,5,4,5,4,5,5,"Yes","Yes","No",4,2,4,4,4,5,2,5,2,"Khmer","One_Shift","Enough","Enough","Not_enough","2"
"1134","Upper_Secondary","Elementary","Government_Officer","Business",3,3,4,5,3,2,4,4,4,"Moderate","2 to 4","> 4",4,2,3,3,4,4,4,3,4,3,"Yes","Yes","Yes",4,2,4,4,4,4,4,4,3,"Khmer","Fullday","Not_enough","Enough","Not_enough","2"
"1135","Undergraduate","Illiteracy","Farmer","Housewife",2,5,5,5,3,5,4,4,4,"Short","2 to 4","> 4",4,1,5,5,5,5,4,1,3,1,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","3"
"1136","Illiteracy","Illiteracy","Farmer","Farmer",1,5,5,5,5,5,5,5,3,"Far","Never","> 4",1,1,3,1,3,5,1,5,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,1,"Khmer","Fullday","Not_enough","Not_enough","Not_enough","2"
"1137","Elementary","Others","Others","Farmer",2,4,5,5,5,4,1,5,3,"Far","Never","> 4",5,2,3,2,3,5,4,3,4,4,"Yes","No","Yes",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Not_enough","Not_enough","Not_enough","1"
"1138","Undergraduate","Lower_Secondary","Government_Officer","Housewife",2,3,4,5,3,3,4,3,4,"Moderate","2 to 4","< 2",4,2,3,5,5,5,5,2,2,2,"Yes","No","Yes",4,2,5,5,5,5,4,4,2,"Khmer","Fullday","Not_enough","Enough","Not_enough","2"
"1139","Elementary","Others","Others","Others",2,2,5,5,5,4,5,5,3,"Moderate","< 2","2 to 4",3,1,3,2,2,2,2,2,3,2,"Yes","No","Yes",4,5,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"1140","Undergraduate","Elementary","Others","Housewife",2,4,3,3,3,4,3,3,4,"Moderate","< 2","< 2",3,2,3,2,3,4,2,5,4,3,"No","No","Yes",4,3,4,4,4,4,3,4,1,"Khmer","Irregular","Enough","Enough","Not_enough","0"
"1141","Undergraduate","Upper_Secondary","Business","Business",3,5,5,4,4,5,4,4,5,"Moderate","2 to 4","> 4",4,1,4,5,5,5,5,2,2,2,"Yes","Yes","Yes",4,2,5,5,5,5,5,5,3,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","3"
"1142","Lower_Secondary","Elementary","Business","Housewife",3,5,4,5,2,4,4,3,5,"Moderate","< 2","2 to 4",2,2,4,4,3,5,4,4,3,3,"No","No","Yes",5,3,3,3,4,4,3,3,2,"Khmer","One_Shift","Enough","Not_enough","Maybe","0"
"1143","Undergraduate","Upper_Secondary","Government_Officer","Business",2,4,5,5,4,5,4,4,4,"Short","< 2","> 4",5,5,3,3,4,3,3,3,4,3,"Yes","Yes","Yes",5,2,4,4,4,3,3,4,2,"Khmer","Fullday","Enough","Enough","Enough","1"
"1144","Lower_Secondary","Elementary","Others","Housewife",2,5,5,5,5,5,5,5,3,"Moderate","< 2","< 2",3,2,4,3,5,5,4,2,2,4,"No","No","Yes",5,3,4,4,4,4,3,4,2,"Khmer","One_Shift","Enough","Not_enough","Maybe","0"
"1145","Graduate","Undergraduate","Government_Officer","Government_Officer",3,4,5,5,4,3,3,3,4,"Short","Never","< 2",3,1,1,3,3,5,3,3,1,2,"Yes","Yes","Yes",3,2,2,3,3,1,2,2,3,"English","One_Shift","Enough","Enough","Not_enough","2"
"1146","Illiteracy","Elementary","Farmer","Farmer",2,4,5,5,4,4,4,5,5,"Moderate","< 2","> 4",4,2,3,4,5,5,5,5,5,5,"No","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"1147","Graduate","Graduate","Government_Officer","Private_Sector",2,4,4,4,4,4,4,4,4,"Far","2 to 4","> 4",4,1,4,3,3,4,4,4,4,3,"Yes","Yes","Yes",3,3,3,3,3,3,3,3,2,"Khmer","Fullday","Maybe","Enough","Enough","2"
"1148","Upper_Secondary","Lower_Secondary","Business","Business",3,1,4,4,3,3,3,3,2,"Moderate","< 2","< 2",3,2,4,2,3,4,3,3,4,5,"Yes","Yes","Yes",3,2,5,4,4,3,4,5,2,"Khmer","Irregular","Maybe","Enough","Not_enough","0"
"1149","Undergraduate","Lower_Secondary","Business","Housewife",2,2,4,2,3,2,3,3,3,"Far","< 2","Never",4,1,3,4,3,3,4,3,3,3,"Yes","Yes","Yes",3,3,3,3,3,3,3,4,2,"Khmer","Fullday","Not_enough","Maybe","Not_enough","2"
"1150","Elementary","Elementary","Farmer","Farmer",2,3,3,5,5,5,5,5,3,"Moderate","> 4","> 4",5,1,5,5,5,5,4,2,1,2,"Yes","Yes","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","3"
"1151","Graduate","Undergraduate","Government_Officer","Government_Officer",2,3,3,4,3,3,4,4,4,"Far","2 to 4","> 4",5,1,5,3,5,5,5,2,3,1,"Yes","Yes","Yes",4,1,4,4,4,4,3,4,2,"Khmer","Fullday","Maybe","Enough","Enough","2"
"1152","Graduate","Undergraduate","Government_Officer","Government_Officer",2,3,3,4,3,3,4,4,4,"Far","2 to 4","> 4",5,1,5,3,5,5,5,2,3,1,"Yes","Yes","Yes",5,1,4,4,4,4,3,4,2,"Khmer","Fullday","Maybe","Enough","Enough","2"
"1153","Lower_Secondary","Lower_Secondary","Business","Housewife",2,3,4,3,3,2,3,3,5,"Far","< 2","2 to 4",4,2,3,5,4,4,3,2,4,4,"Yes","No","Yes",4,1,4,4,5,4,4,4,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"1154","Upper_Secondary","Elementary","Business","Business",3,4,5,5,5,5,4,4,5,"Short","< 2","> 4",3,3,4,5,5,4,5,2,2,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"1155","Upper_Secondary","Elementary","Farmer","Housewife",2,5,4,4,3,3,3,3,3,"Far","< 2","> 4",3,2,3,3,3,3,3,3,4,5,"Yes","No","Yes",5,1,3,4,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Not_enough","2"
"1156","Elementary","Elementary","Farmer","Farmer",2,4,5,5,2,4,5,4,3,"Moderate","< 2","> 4",5,2,5,4,5,5,5,3,2,4,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","1"
"1157","Illiteracy","Elementary","Farmer","Housewife",2,3,3,4,2,3,3,2,3,"Moderate","< 2","> 4",4,3,4,5,5,5,5,1,4,4,"Yes","No","Yes",4,2,4,4,4,4,4,4,2,"Khmer","Fullday","Enough","Not_enough","Not_enough","3"
"1158","Elementary","Elementary","Farmer","Farmer",2,3,4,4,4,3,3,3,3,"Moderate","< 2","> 4",4,1,4,4,4,5,4,2,4,4,"Yes","No","Yes",5,1,5,5,5,5,4,3,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"1159","Upper_Secondary","Lower_Secondary","Business","Farmer",2,3,4,4,3,4,4,5,3,"Far","< 2","< 2",4,3,4,4,4,3,4,3,3,4,"Yes","No","Yes",4,2,4,4,4,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"1160","Elementary","Illiteracy","Unemployment","Housewife",2,3,4,4,2,2,3,3,3,"Moderate","< 2","< 2",3,4,3,3,4,4,4,2,3,4,"Yes","No","Yes",5,1,4,4,5,4,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","1"
"1161","Illiteracy","Lower_Secondary","Business","Business",2,4,4,4,4,3,4,3,4,"Far","< 2","> 4",4,4,4,3,4,5,4,3,4,4,"Yes","No","No",4,1,4,4,4,5,5,5,3,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"1162","Elementary","Elementary","Farmer","Farmer",2,2,5,5,3,5,5,5,5,"Far","< 2","> 4",3,2,3,3,4,4,5,2,2,4,"Yes","No","Yes",5,1,5,5,5,4,4,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","1"
"1163","Elementary","Elementary","Farmer","Farmer",2,3,5,5,3,3,5,3,4,"Moderate","> 4","> 4",5,1,4,3,4,4,4,1,3,5,"Yes","No","Yes",4,1,4,4,4,4,4,4,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"1164","Elementary","Illiteracy","Business","Housewife",2,2,5,5,3,5,5,5,4,"Moderate","< 2","> 4",5,2,4,4,5,5,5,2,3,4,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"1165","Upper_Secondary","Upper_Secondary","Farmer","Farmer",3,4,3,4,4,4,4,5,5,"Far","< 2","> 4",5,2,5,3,5,5,5,2,5,2,"Yes","No","No",4,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"1166","Elementary","Elementary","Farmer","Farmer",2,4,4,4,2,4,5,4,3,"Moderate","< 2","> 4",4,2,5,4,5,5,5,1,4,4,"Yes","No","Yes",5,1,5,5,5,4,5,4,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"1167","Upper_Secondary","Lower_Secondary","Farmer","Farmer",3,4,4,5,2,2,4,4,4,"Moderate","< 2","< 2",3,1,3,3,3,4,3,3,4,3,"Yes","No","Yes",3,3,4,4,4,4,3,4,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","1"
"1168","Elementary","Elementary","Farmer","Housewife",2,5,5,5,5,5,3,5,1,"Moderate","< 2","2 to 4",5,4,5,4,5,5,4,2,3,3,"Yes","No","Yes",5,1,5,5,4,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"1169","Lower_Secondary","Lower_Secondary","Farmer","Farmer",2,2,2,3,2,3,4,3,2,"Moderate","< 2","> 4",3,1,3,4,4,4,4,2,4,4,"Yes","Yes","Yes",5,1,5,4,5,5,3,3,2,"Khmer","Irregular","Enough","Not_enough","Not_enough","3"
"1170","Elementary","Elementary","Elders","Farmer",2,4,5,5,5,5,4,5,4,"Moderate","< 2","< 2",3,1,5,4,4,4,4,2,4,3,"Yes","No","Yes",5,1,4,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"1171","Lower_Secondary","Elementary","Business","Housewife",2,3,5,5,3,3,3,3,4,"Moderate","< 2","2 to 4",4,3,4,4,4,5,5,2,4,3,"Yes","Yes","Yes",5,1,5,5,5,5,5,4,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"1172","Illiteracy","Elementary","Farmer","Housewife",2,3,4,4,3,3,3,4,3,"Far","< 2","> 4",3,3,3,3,3,3,3,3,3,3,"Yes","No","No",5,5,5,5,3,3,3,3,2,"Khmer","One_Shift","Not_enough","Not_enough","Enough","2"
