"","PEDU1","PEDU2","POCC1","POCC2","PSES1","PI1","PI2","PI3","PS1","PS2","PS3","PS4","DE1","DE2","SELD1","SELD2","SELD3","SELD4","SELD5","SIM1","SIM2","SIM3","SIM4","ANXI1","ANXI2","ANXI3","POSS1","POSS2","POSS3","TMP1","TMP2","TMP3","TMP4","TAC1","TAC2","TAC3","TAC4","CENV1","CU1","CU2","ARES1","ARES2","ARES3","SCORE"
"3684","Elementary","Others","Farmer","Housewife",1,3,3,5,3,2,5,5,3,"Far","< 2","2 to 4",5,1,3,3,4,2,4,2,5,4,"Yes","No","No",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"3685","Lower_Secondary","Elementary","Government_Officer","Housewife",2,3,4,3,3,4,5,5,4,"Moderate","< 2","2 to 4",3,1,3,4,3,3,4,1,2,5,"Yes","No","Yes",4,3,5,3,5,3,3,5,3,"Khmer","One_Shift","Not_enough","Not_enough","Enough","2"
"3686","Lower_Secondary","Elementary","Farmer","Farmer",2,4,3,3,3,3,5,5,3,"Moderate","< 2","2 to 4",3,3,3,4,3,3,4,1,2,5,"Yes","No","Yes",4,3,3,4,4,3,5,4,3,"Khmer","Irregular","Enough","Enough","Enough","2"
"3687","Elementary","Lower_Secondary","Farmer","Housewife",2,4,5,5,4,5,5,3,3,"Moderate","< 2","< 2",5,1,5,5,5,5,5,1,5,5,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"3688","Lower_Secondary","Elementary","Others","Housewife",2,3,3,3,3,3,2,2,1,"Short","< 2","2 to 4",2,1,2,3,3,3,3,3,2,5,"Yes","Yes","No",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"3689","Elementary","Elementary","Farmer","Housewife",2,4,5,5,4,5,5,3,3,"Moderate","< 2","< 2",5,1,5,5,5,5,5,1,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Not_enough","Not_enough","2"
"3690","Lower_Secondary","Elementary","Business","Business",2,2,5,4,2,2,2,4,4,"Moderate","< 2","> 4",4,2,5,3,5,5,5,2,2,4,"Yes","No","No",4,2,5,5,5,5,4,5,2,"Khmer","Irregular","Not_enough","Enough","Enough","0"
"3691","Upper_Secondary","Upper_Secondary","Farmer","Housewife",2,2,5,5,2,3,3,3,3,"Moderate","< 2","< 2",5,2,5,3,5,3,5,3,2,3,"Yes","No","Yes",4,1,4,4,4,5,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"3692","Upper_Secondary","Lower_Secondary","Others","Others",2,2,2,2,3,2,2,1,3,"Moderate","< 2","< 2",2,1,3,2,3,3,4,3,4,4,"No","No","No",4,2,5,5,5,5,4,5,2,"Khmer","Irregular","Enough","Enough","Maybe","1"
"3693","Undergraduate","Undergraduate","Private_Sector","Business",3,4,5,4,4,5,3,5,4,"Moderate","< 2","> 4",4,2,3,2,4,4,3,2,4,1,"Yes","Yes","Yes",4,1,4,3,4,4,4,4,2,"Khmer","Irregular","Enough","Enough","Not_enough","2"
"3694","Elementary","Lower_Secondary","Business","Business",2,5,5,5,3,5,3,3,3,"Moderate","> 4","> 4",5,5,5,5,5,5,5,1,5,3,"Yes","No","Yes",5,2,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"3695","Illiteracy","Others","Others","Housewife",2,2,4,5,2,3,5,4,4,"Moderate","Never","2 to 4",1,2,3,3,3,4,3,4,3,3,"No","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"3696","Lower_Secondary","Elementary","Business","Business",2,2,4,4,4,4,5,5,5,"Moderate","< 2","< 2",2,2,5,3,5,5,5,2,4,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"French","Irregular","Enough","Enough","Enough","0"
"3697","Lower_Secondary","Lower_Secondary","Government_Officer","Housewife",2,2,3,2,2,3,2,1,3,"Moderate","< 2","Never",2,3,1,2,2,2,2,4,4,4,"Yes","No","Yes",4,1,5,5,5,5,5,5,1,"Khmer","Irregular","Enough","Enough","Not_enough","1"
"3698","Elementary","Lower_Secondary","Others","Housewife",3,3,3,4,4,4,3,4,3,"Moderate","< 2","< 2",3,4,4,4,3,3,4,3,4,3,"No","No","No",5,5,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"3699","Lower_Secondary","Illiteracy","Business","Housewife",2,4,4,4,3,3,3,3,3,"Moderate","< 2","> 4",3,2,4,3,4,4,5,2,2,2,"Yes","No","Yes",4,1,4,5,5,4,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"3700","Lower_Secondary","Lower_Secondary","Farmer","Farmer",2,5,5,5,5,4,3,5,5,"Moderate","< 2","> 4",5,2,5,5,5,5,5,2,3,1,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Not_enough","Maybe","3"
"3701","Others","Elementary","Others","Farmer",2,3,2,5,5,5,5,4,3,"Moderate","< 2","< 2",4,2,5,5,5,5,5,3,4,2,"Yes","No","No",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","0"
"3702","Elementary","Illiteracy","Farmer","Farmer",2,4,5,5,4,5,5,4,5,"Far","< 2","< 2",4,4,5,4,3,4,4,3,5,4,"Yes","No","Yes",4,2,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"3703","Undergraduate","Elementary","Private_Sector","Housewife",2,5,5,5,2,5,4,4,3,"Moderate","< 2","2 to 4",5,1,4,5,5,5,4,3,4,5,"Yes","No","Yes",4,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"3704","Elementary","Elementary","Farmer","Farmer",2,2,5,5,2,5,5,5,5,"Far","< 2","2 to 4",5,2,2,5,4,5,5,5,1,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","0"
"3705","Upper_Secondary","Upper_Secondary","Government_Officer","Business",3,3,5,5,4,3,3,3,3,"Moderate","< 2","< 2",3,1,5,4,5,5,5,3,3,3,"Yes","No","Yes",3,3,3,3,4,5,4,4,3,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"3706","Undergraduate","Elementary","Government_Officer","Housewife",2,2,3,5,3,2,4,3,3,"Moderate","< 2","< 2",2,2,2,2,3,3,3,2,2,2,"Yes","No","Yes",3,3,4,4,3,4,3,4,2,"Khmer","Irregular","Enough","Enough","Enough","1"
"3707","Undergraduate","Elementary","Government_Officer","Housewife",2,2,3,5,3,2,4,3,3,"Moderate","< 2","< 2",2,2,2,2,3,3,3,2,2,2,"Yes","No","Yes",3,3,4,4,3,4,3,4,2,"Khmer","Irregular","Enough","Enough","Enough","1"
"3708","Undergraduate","Elementary","Government_Officer","Private_Sector",1,3,2,2,3,4,2,3,4,"Moderate","< 2","< 2",2,2,3,4,3,3,3,3,2,3,"No","No","Yes",4,4,4,5,4,3,4,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"3709","Elementary","Elementary","Farmer","Farmer",2,5,3,5,5,4,4,2,3,"Moderate","< 2","> 4",5,1,5,5,5,5,5,2,1,1,"Yes","No","No",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"3710","Upper_Secondary","Lower_Secondary","Farmer","Farmer",2,4,5,5,5,5,4,4,3,"Far","< 2","< 2",3,3,4,4,4,3,4,3,4,5,"Yes","Yes","No",2,2,5,5,5,5,4,3,2,"Khmer","Fullday","Enough","Enough","Maybe","3"
"3711","Lower_Secondary","Elementary","Farmer","Housewife",2,4,2,2,3,3,5,2,1,"Moderate","< 2","< 2",3,2,1,3,3,2,3,4,5,4,"Yes","Yes","No",3,1,5,5,2,4,5,4,1,"Khmer","One_Shift","Enough","Enough","Enough","1"
"3712","Lower_Secondary","Elementary","Government_Officer","Business",2,3,5,4,4,5,4,5,2,"Far","< 2","> 4",4,4,5,4,4,4,4,3,5,4,"Yes","Yes","Yes",5,2,3,3,5,4,4,3,2,"Khmer","Fullday","Maybe","Enough","Not_enough","1"
"3713","Upper_Secondary","Upper_Secondary","Business","Government_Officer",2,3,3,3,3,3,3,3,3,"Moderate","2 to 4","> 4",5,3,3,3,3,3,3,3,3,3,"Yes","No","Yes",3,3,3,3,3,3,3,4,2,"Khmer","One_Shift","Enough","Enough","Not_enough","0"
"3714","Upper_Secondary","Upper_Secondary","Business","Business",2,3,3,4,3,3,3,3,3,"Moderate","< 2","> 4",3,1,3,3,4,4,3,2,4,4,"Yes","No","Yes",4,2,4,4,5,4,4,3,2,"Khmer","Fullday","Enough","Enough","Enough","0"
"3715","Upper_Secondary","Upper_Secondary","Business","Business",3,4,5,5,3,4,3,3,4,"Moderate","< 2","> 4",4,1,3,4,4,4,4,2,3,2,"Yes","No","Yes",5,4,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Enough","3"
"3716","Upper_Secondary","Lower_Secondary","Business","Business",3,3,3,4,3,3,3,3,4,"Far","2 to 4","> 4",5,2,5,4,5,5,5,3,4,3,"Yes","Yes","Yes",4,2,3,4,5,5,3,4,2,"Khmer","Fullday","Enough","Enough","Enough","1"
"3717","Elementary","Lower_Secondary","Others","Farmer",2,2,5,5,3,5,5,5,5,"Moderate","< 2","> 4",5,1,5,5,5,5,5,3,3,3,"Yes","No","Yes",4,1,4,4,5,5,5,5,2,"Khmer","Irregular","Maybe","Enough","Maybe","3"
"3718","Others","Elementary","Others","Business",3,3,3,3,3,3,3,3,5,"Moderate","< 2","> 4",3,3,3,2,5,4,2,4,5,4,"Yes","Yes","No",4,1,3,3,4,4,3,3,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"3719","Undergraduate","Undergraduate","Government_Officer","Housewife",2,4,5,4,3,5,4,3,5,"Moderate","< 2","> 4",3,2,4,4,3,5,4,3,4,2,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Not_enough","3"
"3720","Upper_Secondary","Elementary","Others","Business",3,4,5,4,3,4,3,2,2,"Moderate","Never","< 2",2,1,2,2,4,3,3,4,4,5,"Yes","Yes","Yes",3,1,3,3,3,5,5,3,2,"Khmer","Irregular","Enough","Enough","Not_enough","0"
"3721","Upper_Secondary","Upper_Secondary","Government_Officer","Housewife",3,5,4,4,4,4,4,3,3,"Moderate","2 to 4","> 4",3,2,4,4,4,4,4,2,2,3,"Yes","Yes","Yes",3,2,4,4,4,4,4,4,1,"Khmer","Irregular","Enough","Not_enough","Enough","3"
"3722","Upper_Secondary","Lower_Secondary","Farmer","Farmer",2,3,4,5,4,3,4,4,4,"Short","2 to 4","> 4",5,2,4,4,5,4,5,2,3,2,"Yes","No","Yes",5,1,5,5,5,5,4,5,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"3723","Upper_Secondary","Upper_Secondary","Farmer","Farmer",3,2,5,4,3,1,3,3,2,"Moderate","< 2","Never",2,3,2,2,3,2,2,2,2,1,"Yes","No","Yes",3,3,5,4,5,5,4,4,2,"Khmer","One_Shift","Enough","Enough","Enough","1"
"3724","Undergraduate","Undergraduate","Government_Officer","Business",4,4,5,2,2,2,2,3,5,"Moderate","< 2","> 4",3,2,3,4,3,5,5,2,4,3,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","0"
"3725","Upper_Secondary","Upper_Secondary","Others","Housewife",3,1,1,1,2,1,2,1,3,"Moderate","< 2","> 4",2,2,2,3,3,2,3,2,2,5,"Yes","Yes","Yes",5,4,5,4,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Maybe","3"
"3726","Upper_Secondary","Elementary","Business","Housewife",2,4,5,5,4,4,4,3,4,"Moderate","< 2","> 4",4,1,2,4,4,3,4,2,1,2,"Yes","No","Yes",4,2,4,5,5,4,3,5,2,"Khmer","One_Shift","Enough","Enough","Maybe","3"
"3727","Others","Others","Business","Business",2,4,4,4,4,3,5,5,4,"Far","2 to 4","> 4",3,2,4,4,4,4,3,2,3,4,"Yes","Yes","Yes",4,2,4,4,4,4,4,4,2,"Khmer","Fullday","Enough","Enough","Enough","2"
"3728","Others","Others","Business","Business",2,4,4,4,4,3,5,5,4,"Far","2 to 4","> 4",3,2,4,4,4,4,3,2,3,4,"Yes","Yes","Yes",4,2,4,4,4,4,4,4,2,"Khmer","Fullday","Enough","Enough","Enough","2"
"3729","Elementary","Graduate","Private_Sector","Government_Officer",2,4,5,5,4,4,4,4,3,"Moderate","2 to 4","> 4",3,2,5,5,4,5,4,1,4,2,"Yes","Yes","Yes",4,2,5,5,5,5,4,4,2,"Khmer","Irregular","Enough","Enough","Not_enough","3"
"3730","Upper_Secondary","Elementary","Business","Business",2,4,5,5,2,5,4,3,4,"Moderate","< 2","> 4",5,1,4,4,5,5,5,3,4,5,"Yes","No","Yes",4,1,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Maybe","0"
"3731","Graduate","Undergraduate","Government_Officer","Government_Officer",2,4,5,4,3,3,3,3,4,"Moderate","2 to 4","< 2",4,3,3,5,5,5,5,1,1,1,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","3"
"3732","Graduate","Elementary","Government_Officer","Housewife",2,3,5,4,3,2,2,2,4,"Far","< 2","> 4",3,2,3,5,4,4,3,2,4,2,"Yes","No","Yes",5,1,4,4,5,4,5,4,2,"Khmer","One_Shift","Enough","Enough","Enough","3"
"3733","Others","Others","Business","Housewife",2,4,5,5,2,3,4,5,4,"Far","< 2","> 4",3,4,5,5,5,4,5,4,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"3734","Upper_Secondary","Lower_Secondary","Business","Business",3,3,5,5,3,3,2,2,3,"Moderate","< 2","> 4",4,2,5,3,4,5,5,3,3,4,"Yes","Yes","Yes",4,1,5,5,5,5,4,5,2,"Khmer","Irregular","Maybe","Maybe","Maybe","2"
"3735","Others","Upper_Secondary","Farmer","Farmer",2,3,5,5,3,5,3,3,3,"Far","< 2","> 4",5,1,5,3,5,5,5,1,3,1,"Yes","No","Yes",5,1,3,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","2"
"3736","Undergraduate","Lower_Secondary","Government_Officer","Housewife",2,3,4,5,3,3,3,4,3,"Far","< 2","> 4",3,2,4,4,4,4,4,3,4,3,"Yes","Yes","Yes",3,3,3,3,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Not_enough","2"
"3737","Lower_Secondary","Lower_Secondary","Farmer","Housewife",1,3,3,4,2,4,3,4,2,"Moderate","< 2","Never",3,2,3,4,3,4,5,2,4,2,"Yes","No","Yes",5,1,5,4,5,5,5,4,2,"Khmer","One_Shift","Enough","Not_enough","Enough","1"
"3738","Lower_Secondary","Lower_Secondary","Farmer","Housewife",2,3,4,5,2,3,2,4,3,"Moderate","< 2","< 2",2,4,4,3,3,2,3,3,3,3,"Yes","No","Yes",2,2,4,4,4,4,4,4,2,"English","Irregular","Enough","Enough","Maybe","0"
"3739","Undergraduate","Upper_Secondary","Government_Officer","Housewife",3,4,5,5,5,4,5,5,5,"Moderate","< 2","> 4",4,1,4,3,3,5,3,5,5,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"3740","Undergraduate","Upper_Secondary","Government_Officer","Housewife",3,4,5,5,5,4,5,5,5,"Moderate","< 2","> 4",4,1,4,3,3,5,3,5,5,3,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"3741","Upper_Secondary","Upper_Secondary","Business","Business",2,5,5,5,5,5,5,5,5,"Moderate","< 2","> 4",5,2,5,3,5,5,5,5,5,1,"Yes","No","Yes",5,2,5,5,5,5,5,5,1,"Khmer","Fullday","Enough","Enough","Enough","0"
"3742","Upper_Secondary","Elementary","Government_Officer","Farmer",3,5,5,5,5,5,5,5,5,"Moderate","< 2","> 4",5,5,5,5,5,5,5,5,5,5,"Yes","No","Yes",5,5,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"3743","Upper_Secondary","Lower_Secondary","Business","Business",3,3,4,5,2,5,1,1,5,"Moderate","> 4","> 4",4,1,4,3,3,3,5,2,5,5,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Fullday","Enough","Enough","Maybe","2"
"3744","Elementary","Elementary","Private_Sector","Private_Sector",3,3,4,5,4,5,5,4,4,"Short","< 2","> 4",4,2,5,3,4,5,4,4,5,2,"Yes","Yes","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","0"
"3745","Upper_Secondary","Upper_Secondary","Others","Housewife",2,3,4,5,4,4,4,3,3,"Moderate","< 2","< 2",1,2,2,3,3,1,1,2,1,2,"Yes","Yes","Yes",3,3,3,3,4,4,4,4,2,"Khmer","One_Shift","Enough","Enough","Not_enough","1"
"3746","Elementary","Elementary","Farmer","Housewife",2,3,3,3,3,4,3,4,4,"Far","2 to 4","< 2",5,3,4,5,5,5,4,3,4,5,"No","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","0"
"3747","Elementary","Elementary","Farmer","Farmer",2,4,5,5,5,1,5,5,5,"Moderate","< 2","> 4",5,5,5,4,5,5,5,5,5,5,"Yes","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","One_Shift","Enough","Enough","Enough","2"
"3748","Undergraduate","Upper_Secondary","Government_Officer","Housewife",3,4,4,3,3,3,3,3,4,"Far","2 to 4","> 4",4,3,3,3,3,3,4,3,3,3,"Yes","No","No",4,3,4,4,4,3,3,3,1,"Khmer","Fullday","Enough","Enough","Not_enough","1"
"3749","Elementary","Elementary","Unemployment","Housewife",2,4,3,5,3,5,5,5,3,"Moderate","< 2","> 4",5,2,3,5,4,5,5,2,4,3,"Yes","No","Yes",3,1,5,5,5,5,5,4,2,"Khmer","Fullday","Enough","Enough","Enough","0"
"3750","Graduate","Others","Government_Officer","Others",2,2,4,4,3,1,1,3,1,"Moderate","< 2","> 4",3,3,3,1,5,5,5,5,5,5,"Yes","No","No",3,2,1,1,2,4,1,1,2,"Khmer","Fullday","Maybe","Maybe","Not_enough","0"
"3751","Elementary","Lower_Secondary","Farmer","Housewife",2,4,4,5,3,3,5,4,4,"Moderate","2 to 4","> 4",5,1,5,5,5,5,5,2,3,2,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Enough","Enough","2"
"3752","Undergraduate","Upper_Secondary","Government_Officer","Government_Officer",2,4,4,3,3,5,5,5,4,"Moderate","> 4","> 4",5,2,5,5,5,4,5,2,3,3,"Yes","Yes","Yes",5,2,5,5,5,5,5,5,3,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","3"
"3753","Elementary","Illiteracy","Farmer","Farmer",2,2,3,3,3,3,2,3,3,"Far","< 2","> 4",4,2,3,3,3,4,3,2,4,4,"Yes","No","Yes",5,2,5,5,5,4,5,4,2,"Khmer","Fullday","Enough","Not_enough","Not_enough","0"
"3754","Upper_Secondary","Elementary","Business","Housewife",3,5,5,5,5,5,5,3,5,"Moderate","< 2","2 to 4",3,2,3,3,2,3,3,4,5,3,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,2,"French","Irregular","Enough","Enough","Not_enough","2"
"3755","Upper_Secondary","Upper_Secondary","Farmer","Housewife",3,5,5,5,3,4,4,5,5,"Moderate","< 2","> 4",5,1,5,5,5,5,5,3,5,4,"Yes","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","0"
"3756","Lower_Secondary","Elementary","Farmer","Farmer",3,4,4,5,4,5,5,5,4,"Moderate","< 2","> 4",4,5,3,3,4,4,4,2,3,1,"No","No","Yes",5,1,5,5,5,5,5,5,2,"Khmer","One_Shift","Enough","Not_enough","Not_enough","3"
"3757","Lower_Secondary","Elementary","Government_Officer","Housewife",2,3,4,4,4,4,4,3,4,"Moderate","2 to 4","< 2",4,3,5,5,5,4,4,2,2,1,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"3758","Lower_Secondary","Elementary","Business","Business",2,4,4,4,5,5,3,5,4,"Moderate","< 2","> 4",4,2,5,4,5,5,5,2,4,1,"Yes","No","Yes",4,1,5,5,5,5,4,5,2,"Khmer","Fullday","Enough","Enough","Not_enough","3"
"3759","Upper_Secondary","Lower_Secondary","Business","Business",2,3,5,5,3,3,2,3,5,"Short","2 to 4","> 4",5,2,5,5,5,5,5,1,2,1,"Yes","No","Yes",5,2,5,5,5,5,5,5,3,"Khmer","Irregular","Enough","Enough","Enough","3"
"3760","Graduate","Undergraduate","Government_Officer","Government_Officer",3,3,4,5,3,5,3,4,4,"Moderate","< 2","> 4",4,3,5,5,4,4,5,2,5,4,"Yes","No","Yes",5,2,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"3761","Lower_Secondary","Elementary","Farmer","Housewife",2,4,5,4,4,4,3,3,3,"Short","< 2","Never",4,1,5,5,5,4,5,1,2,1,"Yes","Yes","Yes",4,2,5,5,4,4,4,4,3,"Khmer","Irregular","Enough","Enough","Maybe","2"
"3762","Upper_Secondary","Lower_Secondary","Government_Officer","Farmer",3,4,5,4,3,3,2,3,3,"Moderate","Never","> 4",4,4,4,4,3,4,5,3,5,4,"Yes","No","No",4,2,5,4,5,5,4,5,2,"Khmer","Irregular","Enough","Enough","Maybe","0"
"3763","Elementary","Elementary","Others","Others",2,4,5,5,2,5,2,5,5,"Moderate","< 2","< 2",2,2,5,5,5,4,4,2,5,2,"Yes","No","Yes",3,1,4,5,5,3,4,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"3764","Elementary","Elementary","Business","Business",2,5,5,5,5,5,5,5,5,"Moderate","< 2","> 4",5,4,3,5,5,5,4,2,2,2,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,2,"Khmer","Fullday","Not_enough","Enough","Not_enough","3"
"3765","Upper_Secondary","Upper_Secondary","Business","Business",3,5,5,5,4,4,4,5,4,"Moderate","2 to 4","2 to 4",3,1,3,5,5,4,5,3,3,2,"Yes","Yes","Yes",4,2,4,5,5,5,4,5,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"3766","Undergraduate","Undergraduate","Government_Officer","Government_Officer",3,5,5,5,4,4,5,5,5,"Moderate","2 to 4","> 4",5,4,4,4,5,4,5,3,3,2,"Yes","Yes","Yes",4,1,5,5,5,5,4,5,3,"Others","Irregular","Enough","Enough","Enough","2"
"3767","Lower_Secondary","Elementary","Others","Housewife",2,5,5,5,4,3,4,4,3,"Short","< 2","> 4",4,1,5,5,5,5,5,3,2,3,"Yes","Yes","No",5,4,5,5,5,5,4,5,2,"Khmer","One_Shift","Maybe","Enough","Not_enough","3"
"3768","Undergraduate","Undergraduate","Government_Officer","Government_Officer",3,4,4,5,4,3,2,3,3,"Far","2 to 4","> 4",4,3,5,5,5,3,5,2,4,1,"Yes","Yes","Yes",5,3,5,5,5,4,3,3,2,"Khmer","One_Shift","Enough","Enough","Maybe","3"
"3769","Undergraduate","Upper_Secondary","Government_Officer","Farmer",3,5,4,5,4,4,5,5,4,"Moderate","2 to 4","> 4",5,5,5,5,4,5,5,1,1,1,"No","No","Yes",5,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Not_enough","3"
"3770","Lower_Secondary","Lower_Secondary","Elders","Government_Officer",2,3,5,5,4,4,4,4,4,"Moderate","< 2","> 4",4,2,4,4,4,5,4,2,3,2,"Yes","Yes","Yes",4,2,4,4,4,4,4,4,2,"Khmer","Irregular","Not_enough","Not_enough","Not_enough","2"
"3771","Illiteracy","Illiteracy","Unemployment","Others",1,2,2,2,1,1,1,1,3,"Far","< 2","Never",4,1,2,3,5,5,5,3,3,3,"No","No","No",5,1,5,5,3,3,3,3,3,"Khmer","Fullday","Enough","Enough","Enough","0"
"3772","Elementary","Lower_Secondary","Farmer","Housewife",2,5,5,5,4,4,3,4,4,"Moderate","2 to 4","> 4",4,1,5,5,5,5,5,3,4,3,"Yes","Yes","Yes",4,2,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Enough","3"
"3773","Illiteracy","Elementary","Farmer","Farmer",1,5,5,5,4,4,4,5,4,"Moderate","> 4","2 to 4",5,2,5,4,5,5,5,1,2,1,"No","No","No",4,2,5,5,4,5,4,5,3,"Khmer","Irregular","Enough","Enough","Enough","0"
"3774","Upper_Secondary","Upper_Secondary","Farmer","Housewife",2,5,5,5,5,5,5,5,5,"Moderate","2 to 4","2 to 4",5,4,5,5,5,4,3,2,2,2,"Yes","No","Yes",5,3,5,5,4,4,5,5,3,"Khmer","Fullday","Maybe","Maybe","Maybe","3"
"3775","Undergraduate","Elementary","Government_Officer","Business",3,2,3,5,3,2,1,2,2,"Far","2 to 4","> 4",3,2,4,3,2,4,1,3,3,5,"Yes","No","Yes",4,2,4,5,2,4,4,5,2,"Khmer","One_Shift","Enough","Enough","Not_enough","2"
"3776","Lower_Secondary","Lower_Secondary","Farmer","Housewife",2,4,5,5,3,2,5,5,4,"Far","2 to 4","> 4",4,1,4,5,5,5,5,2,3,2,"Yes","Yes","Yes",4,3,5,5,5,5,5,5,2,"English","Irregular","Maybe","Enough","Maybe","1"
"3777","Elementary","Elementary","Farmer","Others",1,5,5,5,4,4,4,4,4,"Far","< 2","> 4",5,1,2,5,5,5,4,2,2,1,"Yes","No","No",4,1,5,5,5,5,5,5,3,"Khmer","Fullday","Enough","Enough","Maybe","3"
"3778","Upper_Secondary","Upper_Secondary","Farmer","Farmer",3,5,4,4,3,3,3,3,3,"Short","2 to 4","< 2",4,2,4,4,5,4,5,2,1,1,"Yes","Yes","Yes",4,1,5,5,5,5,5,5,3,"English","Fullday","Enough","Enough","Enough","3"
"3779","Lower_Secondary","Lower_Secondary","Government_Officer","Business",2,4,5,5,5,3,5,5,5,"Moderate","< 2","> 4",5,2,5,5,5,5,5,3,5,5,"Yes","No","Yes",5,4,4,4,5,5,4,5,3,"Khmer","Irregular","Enough","Enough","Not_enough","2"
"3780","Undergraduate","Others","Government_Officer","Housewife",3,4,4,4,4,5,5,5,4,"Moderate","2 to 4","< 2",5,1,5,5,5,5,5,1,1,1,"Yes","Yes","Yes",5,1,5,5,5,5,5,5,2,"Khmer","Irregular","Enough","Enough","Maybe","2"
"3781","Upper_Secondary","Others","Government_Officer","Housewife",2,5,3,5,3,5,5,2,4,"Short","Never","< 2",1,3,1,5,5,3,5,2,3,2,"Yes","No","Yes",5,2,5,4,3,5,1,3,2,"Khmer","Irregular","Enough","Enough","Enough","1"
"3782","Undergraduate","Undergraduate","Government_Officer","Government_Officer",3,4,4,4,4,4,4,4,4,"Moderate","< 2","2 to 4",4,4,4,4,4,4,4,3,4,4,"Yes","Yes","Yes",4,4,4,4,2,2,2,2,2,"Khmer","Fullday","Enough","Enough","Enough","0"
"3783","Undergraduate","Elementary","Private_Sector","Farmer",1,4,4,4,3,2,4,3,3,"Far","2 to 4","2 to 4",5,2,4,3,4,4,4,2,2,2,"Yes","No","Yes",1,2,3,3,2,3,3,2,2,"Khmer","Irregular","Maybe","Maybe","Maybe","1"
